CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
5077,Vista,1.11E+13,10,2008,03-02-08 0:00
5078,SuperiorCard,3.33E+13,10,2005,21-10-07 0:00
5079,SuperiorCard,3.33E+13,6,2008,19-01-08 0:00
5080,SuperiorCard,3.33E+13,9,2008,18-04-07 0:00
5081,Vista,1.11E+13,12,2005,05-04-08 0:00
5082,Vista,1.11E+13,2,2005,19-06-08 0:00
5083,Vista,1.11E+13,5,2007,03-08-07 0:00
5084,ColonialVoice,7.78E+13,11,2007,24-01-08 0:00
5085,ColonialVoice,7.78E+13,8,2005,25-09-06 0:00
5086,SuperiorCard,3.33E+13,1,2006,13-02-06 0:00
5087,SuperiorCard,3.33E+13,7,2005,01-08-07 0:00
5088,Distinguish,5.56E+13,6,2008,14-12-07 0:00
5089,SuperiorCard,3.33E+13,1,2005,01-09-06 0:00
5090,SuperiorCard,3.33E+13,10,2008,17-12-07 0:00
5091,Distinguish,5.56E+13,3,2007,19-12-07 0:00
5092,SuperiorCard,3.33E+13,12,2005,19-08-07 0:00
5093,Vista,1.11E+13,9,2006,01-07-05 0:00
5094,Vista,1.11E+13,1,2005,18-09-07 0:00
5095,Vista,1.11E+13,12,2006,14-01-08 0:00
5096,Distinguish,5.56E+13,9,2005,03-08-07 0:00
5097,SuperiorCard,3.33E+13,12,2007,04-03-04 0:00
5098,SuperiorCard,3.33E+13,12,2007,11-07-08 0:00
5099,Vista,1.11E+13,11,2007,01-07-07 0:00
5100,Distinguish,5.56E+13,9,2007,30-03-08 0:00
5101,Distinguish,5.56E+13,5,2006,08-12-06 0:00
5102,Distinguish,5.56E+13,12,2005,01-09-06 0:00
5103,Vista,1.11E+13,2,2008,29-05-08 0:00
5104,Vista,1.11E+13,10,2006,02-11-07 0:00
5105,SuperiorCard,3.33E+13,9,2006,24-09-07 0:00
5106,Vista,1.11E+13,2,2007,13-05-08 0:00
5107,ColonialVoice,7.78E+13,3,2006,26-05-08 0:00
5108,Vista,1.11E+13,5,2008,02-11-06 0:00
5109,SuperiorCard,3.33E+13,3,2006,27-01-08 0:00
5110,Vista,1.11E+13,12,2005,01-09-05 0:00
5111,Distinguish,5.56E+13,3,2008,09-06-07 0:00
5112,SuperiorCard,3.33E+13,4,2008,13-06-06 0:00
5113,Vista,1.11E+13,11,2005,20-05-08 0:00
5114,Vista,1.11E+13,2,2008,25-03-08 0:00
5115,Vista,1.11E+13,5,2007,19-02-01 0:00
5116,SuperiorCard,3.33E+13,10,2005,13-06-07 0:00
5117,Vista,1.11E+13,9,2007,05-10-05 0:00
5118,Distinguish,5.56E+13,10,2005,03-05-08 0:00
5119,ColonialVoice,7.78E+13,3,2005,12-04-08 0:00
5120,ColonialVoice,7.78E+13,7,2006,13-01-08 0:00
5121,ColonialVoice,7.78E+13,12,2007,23-11-07 0:00
5122,ColonialVoice,7.78E+13,1,2007,19-08-07 0:00
5123,Distinguish,5.56E+13,11,2005,05-08-07 0:00
5124,ColonialVoice,7.78E+13,6,2007,09-11-07 0:00
5125,Distinguish,5.56E+13,8,2006,06-08-07 0:00
5126,Vista,1.11E+13,7,2006,19-04-08 0:00
5127,ColonialVoice,7.78E+13,7,2006,14-07-08 0:00
5128,SuperiorCard,3.33E+13,8,2007,14-04-08 0:00
5129,Distinguish,5.56E+13,4,2005,27-02-08 0:00
5130,Vista,1.11E+13,6,2007,16-12-05 0:00
5131,Vista,1.11E+13,1,2007,10-09-07 0:00
5132,ColonialVoice,7.78E+13,11,2007,02-03-08 0:00
5133,ColonialVoice,7.78E+13,6,2008,29-07-08 0:00
5134,Vista,1.11E+13,8,2005,05-05-08 0:00
5135,ColonialVoice,7.78E+13,5,2007,01-08-07 0:00
5136,Vista,1.11E+13,6,2006,25-05-08 0:00
5137,SuperiorCard,3.33E+13,1,2008,07-10-07 0:00
5138,Vista,1.11E+13,11,2008,13-07-05 0:00
5139,Vista,1.11E+13,10,2007,04-03-08 0:00
5140,Vista,1.11E+13,12,2006,21-11-07 0:00
5141,SuperiorCard,3.33E+13,7,2006,16-12-05 0:00
5142,Vista,1.11E+13,11,2007,28-07-06 0:00
5143,ColonialVoice,7.78E+13,3,2007,20-12-07 0:00
5144,Distinguish,5.56E+13,7,2006,09-02-07 0:00
5145,Distinguish,5.56E+13,12,2006,30-07-06 0:00
5146,ColonialVoice,7.78E+13,7,2005,26-03-08 0:00
5147,SuperiorCard,3.33E+13,4,2005,01-11-07 0:00
5148,Distinguish,5.56E+13,3,2006,08-09-07 0:00
5149,Distinguish,5.56E+13,10,2005,28-07-08 0:00
5150,SuperiorCard,3.33E+13,1,2008,11-04-08 0:00
5151,ColonialVoice,7.78E+13,9,2007,17-06-08 0:00
5152,SuperiorCard,3.33E+13,5,2005,23-10-07 0:00
5153,Distinguish,5.56E+13,11,2006,30-11-07 0:00
5154,Distinguish,5.56E+13,7,2006,15-10-07 0:00
5155,Vista,1.11E+13,3,2005,18-02-08 0:00
5156,ColonialVoice,7.78E+13,6,2005,13-02-08 0:00
5157,Vista,1.11E+13,10,2007,15-12-05 0:00
5158,SuperiorCard,3.33E+13,10,2006,20-08-07 0:00
5159,SuperiorCard,3.33E+13,3,2006,17-08-07 0:00
5160,SuperiorCard,3.33E+13,7,2006,16-06-08 0:00
5161,Vista,1.11E+13,1,2008,12-02-08 0:00
5162,Vista,1.11E+13,8,2005,14-02-08 0:00
5163,Distinguish,5.56E+13,8,2007,02-07-08 0:00
5164,Vista,1.11E+13,12,2007,01-09-05 0:00
5165,SuperiorCard,3.33E+13,1,2007,11-02-06 0:00
5166,ColonialVoice,7.78E+13,6,2005,23-12-07 0:00
5167,SuperiorCard,3.33E+13,4,2007,25-06-08 0:00
5168,Vista,1.11E+13,2,2005,29-01-03 0:00
5169,Vista,1.11E+13,1,2008,02-01-08 0:00
5170,Vista,1.11E+13,7,2007,10-07-08 0:00
5171,SuperiorCard,3.33E+13,6,2005,03-12-07 0:00
5172,Distinguish,5.56E+13,1,2008,11-12-05 0:00
5173,ColonialVoice,7.78E+13,7,2008,15-04-08 0:00
5174,Distinguish,5.56E+13,11,2005,30-12-02 0:00
5175,Vista,1.11E+13,10,2008,17-12-07 0:00
5176,SuperiorCard,3.33E+13,12,2008,19-11-07 0:00
5177,ColonialVoice,7.78E+13,8,2006,04-05-07 0:00
5178,Vista,1.11E+13,9,2006,09-03-08 0:00
5179,Vista,1.11E+13,2,2007,29-04-08 0:00
5180,Distinguish,5.56E+13,9,2007,26-05-08 0:00
5181,ColonialVoice,7.78E+13,2,2006,14-04-08 0:00
5182,Distinguish,5.56E+13,2,2008,26-03-03 0:00
5183,Vista,1.11E+13,12,2008,11-10-07 0:00
5184,Distinguish,5.56E+13,4,2008,02-06-08 0:00
5185,Vista,1.11E+13,5,2008,20-01-08 0:00
5186,SuperiorCard,3.33E+13,5,2008,27-04-08 0:00
5187,Vista,1.11E+13,2,2005,26-10-07 0:00
5188,SuperiorCard,3.33E+13,1,2005,25-11-07 0:00
5189,SuperiorCard,3.33E+13,10,2008,02-11-07 0:00
5190,SuperiorCard,3.33E+13,10,2006,18-12-07 0:00
5191,Vista,1.11E+13,5,2005,15-05-08 0:00
5192,ColonialVoice,7.78E+13,4,2008,08-10-07 0:00
5193,Distinguish,5.56E+13,9,2007,03-08-07 0:00
5194,SuperiorCard,3.33E+13,6,2008,11-08-07 0:00
5195,ColonialVoice,7.78E+13,7,2006,12-02-06 0:00
5196,SuperiorCard,3.33E+13,2,2007,14-03-08 0:00
5197,ColonialVoice,7.78E+13,11,2006,14-12-05 0:00
5198,Distinguish,5.56E+13,10,2008,20-02-08 0:00
5199,Distinguish,5.56E+13,10,2005,19-06-08 0:00
5200,Vista,1.11E+13,3,2006,27-05-07 0:00
5201,Vista,1.11E+13,10,2005,21-01-06 0:00
5202,Vista,1.11E+13,8,2008,27-08-07 0:00
5203,Distinguish,5.56E+13,12,2007,26-07-06 0:00
5204,ColonialVoice,7.78E+13,12,2007,07-01-08 0:00
5205,Distinguish,5.56E+13,9,2007,31-08-07 0:00
5206,SuperiorCard,3.33E+13,5,2008,01-11-07 0:00
5207,ColonialVoice,7.78E+13,3,2008,29-08-07 0:00
5208,ColonialVoice,7.78E+13,4,2007,22-04-08 0:00
5209,SuperiorCard,3.33E+13,9,2007,19-04-08 0:00
5210,Distinguish,5.56E+13,7,2008,16-03-02 0:00
5211,ColonialVoice,7.78E+13,9,2006,24-01-06 0:00
5212,Distinguish,5.56E+13,1,2005,06-08-07 0:00
5213,ColonialVoice,7.78E+13,3,2006,07-08-05 0:00
5214,Distinguish,5.56E+13,3,2005,29-02-08 0:00
5215,Vista,1.11E+13,3,2007,01-09-06 0:00
5216,SuperiorCard,3.33E+13,11,2008,13-09-06 0:00
5217,Vista,1.11E+13,3,2008,13-03-03 0:00
5218,ColonialVoice,7.78E+13,11,2007,29-11-06 0:00
5219,ColonialVoice,7.78E+13,8,2007,03-05-06 0:00
5220,Vista,1.11E+13,5,2008,01-09-05 0:00
5221,Vista,1.11E+13,4,2006,25-02-08 0:00
5222,Vista,1.11E+13,11,2008,02-06-08 0:00
5223,SuperiorCard,3.33E+13,3,2005,20-02-08 0:00
5224,ColonialVoice,7.78E+13,5,2006,15-04-06 0:00
5225,Vista,1.11E+13,12,2006,05-04-08 0:00
5226,Vista,1.11E+13,4,2007,15-08-06 0:00
5227,ColonialVoice,7.78E+13,1,2007,08-08-06 0:00
5228,Vista,1.11E+13,2,2005,31-05-08 0:00
5229,Distinguish,5.56E+13,8,2008,20-06-08 0:00
5230,Distinguish,5.56E+13,2,2008,05-11-05 0:00
5231,SuperiorCard,3.33E+13,6,2006,05-03-03 0:00
5232,ColonialVoice,7.78E+13,10,2007,03-07-07 0:00
5233,SuperiorCard,3.33E+13,12,2007,20-03-08 0:00
5234,Distinguish,5.56E+13,9,2007,19-10-07 0:00
5235,ColonialVoice,7.78E+13,7,2008,28-04-07 0:00
5236,SuperiorCard,3.33E+13,4,2008,02-06-08 0:00
5237,Vista,1.11E+13,11,2008,17-02-07 0:00
5238,Vista,1.11E+13,1,2005,04-03-08 0:00
5239,Vista,1.11E+13,7,2008,09-04-07 0:00
5240,Vista,1.11E+13,5,2006,18-05-08 0:00
5241,Vista,1.11E+13,8,2005,16-04-08 0:00
5242,SuperiorCard,3.33E+13,8,2008,06-12-07 0:00
5243,Vista,1.11E+13,1,2007,22-01-06 0:00
5244,ColonialVoice,7.78E+13,4,2008,29-08-07 0:00
5245,SuperiorCard,3.33E+13,9,2007,14-06-08 0:00
5246,SuperiorCard,3.33E+13,10,2008,17-02-08 0:00
5247,Vista,1.11E+13,1,2005,03-05-08 0:00
5248,Vista,1.11E+13,1,2008,18-01-07 0:00
5249,Distinguish,5.56E+13,5,2005,25-11-07 0:00
5250,Distinguish,5.56E+13,8,2008,01-05-08 0:00
5251,Vista,1.11E+13,3,2008,10-02-03 0:00
5252,ColonialVoice,7.78E+13,5,2007,19-03-08 0:00
5253,Vista,1.11E+13,11,2007,30-05-08 0:00
5254,SuperiorCard,3.33E+13,2,2008,03-06-08 0:00
5255,Vista,1.11E+13,6,2007,05-05-07 0:00
5256,Vista,1.11E+13,6,2006,06-12-07 0:00
5257,ColonialVoice,7.78E+13,5,2007,04-07-08 0:00
5258,SuperiorCard,3.33E+13,11,2007,30-04-07 0:00
5259,Vista,1.11E+13,10,2005,17-10-05 0:00
5260,Distinguish,5.56E+13,2,2005,29-08-07 0:00
5261,ColonialVoice,7.78E+13,1,2005,07-12-06 0:00
5262,Distinguish,5.56E+13,8,2007,01-09-07 0:00
5263,SuperiorCard,3.33E+13,2,2008,19-05-08 0:00
5264,Vista,1.11E+13,10,2007,30-10-07 0:00
5265,ColonialVoice,7.78E+13,5,2007,28-02-03 0:00
5266,SuperiorCard,3.33E+13,11,2005,01-09-07 0:00
5267,ColonialVoice,7.78E+13,1,2005,18-08-06 0:00
5268,Distinguish,5.56E+13,5,2008,14-04-08 0:00
5269,ColonialVoice,7.78E+13,7,2008,21-07-05 0:00
5270,Distinguish,5.56E+13,6,2007,13-06-07 0:00
5271,Distinguish,5.56E+13,2,2006,05-11-07 0:00
5272,Vista,1.11E+13,5,2008,08-12-05 0:00
5273,ColonialVoice,7.78E+13,5,2008,20-08-07 0:00
5274,SuperiorCard,3.33E+13,10,2006,20-06-08 0:00
5275,Vista,1.11E+13,3,2008,01-03-04 0:00
5276,Distinguish,5.56E+13,5,2007,27-07-06 0:00
5277,ColonialVoice,7.78E+13,12,2007,04-02-08 0:00
5278,Vista,1.11E+13,7,2007,16-11-07 0:00
5279,ColonialVoice,7.78E+13,1,2008,01-08-06 0:00
5280,Vista,1.11E+13,7,2006,31-12-05 0:00
5281,Distinguish,5.56E+13,9,2006,26-09-07 0:00
5282,Distinguish,5.56E+13,7,2007,22-12-07 0:00
5283,ColonialVoice,7.78E+13,12,2005,04-06-08 0:00
5284,SuperiorCard,3.33E+13,2,2007,11-08-05 0:00
5285,SuperiorCard,3.33E+13,4,2007,17-10-07 0:00
5286,Vista,1.11E+13,3,2005,08-10-06 0:00
5287,SuperiorCard,3.33E+13,1,2006,29-04-08 0:00
5288,Distinguish,5.56E+13,6,2007,27-06-07 0:00
5289,SuperiorCard,3.33E+13,7,2005,12-11-07 0:00
5290,Vista,1.11E+13,8,2005,03-02-08 0:00
5291,ColonialVoice,7.78E+13,5,2006,26-09-06 0:00
5292,Vista,1.11E+13,2,2008,28-12-07 0:00
5293,Distinguish,5.56E+13,8,2005,19-02-08 0:00
5294,ColonialVoice,7.78E+13,10,2005,08-12-07 0:00
5295,SuperiorCard,3.33E+13,6,2006,29-08-05 0:00
5296,Distinguish,5.56E+13,6,2005,28-08-07 0:00
5297,Vista,1.11E+13,8,2006,08-06-07 0:00
5298,SuperiorCard,3.33E+13,3,2008,24-12-07 0:00
5299,ColonialVoice,7.78E+13,5,2007,28-10-07 0:00
5300,ColonialVoice,7.78E+13,3,2005,25-02-08 0:00
5301,SuperiorCard,3.33E+13,8,2005,01-07-05 0:00
5302,Distinguish,5.56E+13,2,2005,26-08-06 0:00
5303,ColonialVoice,7.78E+13,7,2006,10-11-05 0:00
5304,Vista,1.11E+13,1,2007,08-03-08 0:00
5305,Vista,1.11E+13,3,2008,06-02-03 0:00
5306,SuperiorCard,3.33E+13,1,2005,31-01-08 0:00
5307,Vista,1.11E+13,4,2008,10-07-07 0:00
5308,SuperiorCard,3.33E+13,8,2006,12-10-06 0:00
5309,Vista,1.11E+13,9,2006,05-08-07 0:00
5310,Distinguish,5.56E+13,11,2007,08-05-08 0:00
5311,Vista,1.11E+13,1,2006,18-12-06 0:00
5312,Vista,1.11E+13,4,2005,16-10-06 0:00
5313,Distinguish,5.56E+13,11,2008,10-01-08 0:00
5314,ColonialVoice,7.78E+13,7,2005,07-08-07 0:00
5315,Vista,1.11E+13,8,2007,18-08-07 0:00
5316,SuperiorCard,3.33E+13,5,2006,01-09-07 0:00
5317,Distinguish,5.56E+13,10,2005,21-06-08 0:00
5318,Distinguish,5.56E+13,3,2006,11-01-03 0:00
5319,ColonialVoice,7.78E+13,5,2007,07-05-08 0:00
5320,SuperiorCard,3.33E+13,1,2006,17-05-08 0:00
5321,ColonialVoice,7.78E+13,6,2007,07-06-08 0:00
5322,Distinguish,5.56E+13,8,2005,11-03-07 0:00
5323,Vista,1.11E+13,12,2007,14-12-07 0:00
5324,ColonialVoice,7.78E+13,12,2005,28-07-08 0:00
5325,ColonialVoice,7.78E+13,1,2007,29-09-07 0:00
5326,ColonialVoice,7.78E+13,3,2005,31-10-07 0:00
5327,Distinguish,5.56E+13,12,2008,27-09-07 0:00
5328,Vista,1.11E+13,5,2005,18-11-07 0:00
5329,Vista,1.11E+13,5,2006,16-12-07 0:00
5330,SuperiorCard,3.33E+13,2,2006,06-01-08 0:00
5331,ColonialVoice,7.78E+13,1,2008,14-12-06 0:00
5332,ColonialVoice,7.78E+13,3,2006,24-02-08 0:00
5333,ColonialVoice,7.78E+13,6,2005,26-01-04 0:00
5334,SuperiorCard,3.33E+13,6,2005,01-03-08 0:00
5335,Vista,1.11E+13,7,2005,15-01-07 0:00
5336,ColonialVoice,7.78E+13,5,2005,13-06-08 0:00
5337,Vista,1.11E+13,7,2008,22-09-07 0:00
5338,SuperiorCard,3.33E+13,12,2008,25-06-08 0:00
5339,Vista,1.11E+13,6,2007,27-10-05 0:00
5340,ColonialVoice,7.78E+13,8,2008,19-01-08 0:00
5341,Vista,1.11E+13,10,2007,06-05-07 0:00
5342,Vista,1.11E+13,7,2008,24-04-08 0:00
5343,Vista,1.11E+13,4,2008,01-08-05 0:00
5344,Vista,1.11E+13,11,2008,17-09-07 0:00
5345,Vista,1.11E+13,7,2007,26-11-07 0:00
5346,SuperiorCard,3.33E+13,7,2005,01-12-06 0:00
5347,SuperiorCard,3.33E+13,2,2007,01-09-07 0:00
5348,Distinguish,5.56E+13,10,2006,02-06-07 0:00
5349,Distinguish,5.56E+13,12,2007,29-07-06 0:00
5350,Vista,1.11E+13,11,2006,23-05-08 0:00
5351,Vista,1.11E+13,11,2007,01-04-08 0:00
5352,SuperiorCard,3.33E+13,2,2008,16-09-07 0:00
5353,ColonialVoice,7.78E+13,7,2007,29-01-08 0:00
5354,ColonialVoice,7.78E+13,11,2008,27-02-08 0:00
5355,Vista,1.11E+13,5,2006,19-07-07 0:00
5356,Vista,1.11E+13,4,2008,23-01-08 0:00
5357,ColonialVoice,7.78E+13,11,2006,20-06-07 0:00
5358,SuperiorCard,3.33E+13,5,2008,26-12-07 0:00
5359,ColonialVoice,7.78E+13,12,2005,01-11-06 0:00
5360,Vista,1.11E+13,7,2005,02-03-07 0:00
5361,Vista,1.11E+13,2,2006,29-12-01 0:00
5362,ColonialVoice,7.78E+13,11,2006,14-03-07 0:00
5363,Vista,1.11E+13,7,2008,04-06-07 0:00
5364,Vista,1.11E+13,7,2007,19-02-06 0:00
5365,Distinguish,5.56E+13,9,2007,09-08-05 0:00
5366,Distinguish,5.56E+13,10,2007,18-01-08 0:00
5367,ColonialVoice,7.78E+13,10,2006,06-01-08 0:00
5368,ColonialVoice,7.78E+13,2,2008,16-05-08 0:00
5369,Distinguish,5.56E+13,4,2007,02-03-08 0:00
5370,Vista,1.11E+13,2,2008,15-07-08 0:00
5371,SuperiorCard,3.33E+13,4,2005,14-05-07 0:00
5372,Vista,1.11E+13,3,2006,30-09-05 0:00
5373,ColonialVoice,7.78E+13,1,2005,29-03-08 0:00
5374,ColonialVoice,7.78E+13,3,2006,25-12-07 0:00
5375,SuperiorCard,3.33E+13,3,2006,23-09-06 0:00
5376,Vista,1.11E+13,8,2007,28-06-06 0:00
5377,Vista,1.11E+13,8,2007,16-08-07 0:00
5378,Distinguish,5.56E+13,10,2005,01-03-08 0:00
5379,Distinguish,5.56E+13,8,2008,21-07-06 0:00
5380,Distinguish,5.56E+13,12,2006,29-08-07 0:00
5381,Vista,1.11E+13,1,2007,15-05-08 0:00
5382,SuperiorCard,3.33E+13,10,2005,09-04-08 0:00
5383,Distinguish,5.56E+13,9,2008,11-01-08 0:00
5384,SuperiorCard,3.33E+13,11,2006,09-05-08 0:00
5385,Distinguish,5.56E+13,9,2008,08-07-07 0:00
5386,ColonialVoice,7.78E+13,5,2008,08-05-08 0:00
5387,SuperiorCard,3.33E+13,1,2006,27-04-07 0:00
5388,Distinguish,5.56E+13,9,2005,05-03-08 0:00
5389,ColonialVoice,7.78E+13,11,2007,14-09-07 0:00
5390,Distinguish,5.56E+13,9,2005,20-09-06 0:00
5391,ColonialVoice,7.78E+13,2,2005,03-09-07 0:00
5392,Vista,1.11E+13,12,2005,13-01-07 0:00
5393,Distinguish,5.56E+13,8,2008,05-01-07 0:00
5394,SuperiorCard,3.33E+13,12,2006,31-07-06 0:00
5395,SuperiorCard,3.33E+13,10,2006,13-05-07 0:00
5396,ColonialVoice,7.78E+13,12,2007,18-05-08 0:00
5397,Distinguish,5.56E+13,8,2006,09-04-07 0:00
5398,Distinguish,5.56E+13,1,2006,23-02-08 0:00
5399,Vista,1.11E+13,3,2006,17-03-08 0:00
5400,SuperiorCard,3.33E+13,9,2006,25-02-08 0:00
5401,Vista,1.11E+13,10,2008,22-09-05 0:00
5402,SuperiorCard,3.33E+13,1,2007,11-12-07 0:00
5403,Distinguish,5.56E+13,9,2005,13-06-08 0:00
5404,Vista,1.11E+13,10,2006,20-04-08 0:00
5405,Distinguish,5.56E+13,8,2007,03-02-08 0:00
5406,Vista,1.11E+13,12,2005,24-01-06 0:00
5407,Vista,1.11E+13,10,2005,03-08-06 0:00
5408,Vista,1.11E+13,5,2005,29-12-07 0:00
5409,SuperiorCard,3.33E+13,4,2008,01-10-06 0:00
5410,Vista,1.11E+13,2,2005,11-04-08 0:00
5411,Distinguish,5.56E+13,6,2006,20-11-07 0:00
5412,SuperiorCard,3.33E+13,5,2006,07-11-07 0:00
5413,ColonialVoice,7.78E+13,2,2008,01-12-05 0:00
5414,SuperiorCard,3.33E+13,11,2006,06-07-08 0:00
5415,ColonialVoice,7.78E+13,5,2006,23-08-07 0:00
5416,Distinguish,5.56E+13,3,2006,03-05-08 0:00
5417,ColonialVoice,7.78E+13,6,2005,22-04-08 0:00
5418,Vista,1.11E+13,2,2005,09-09-07 0:00
5419,Vista,1.11E+13,11,2005,20-01-03 0:00
5420,SuperiorCard,3.33E+13,3,2005,20-07-08 0:00
5421,ColonialVoice,7.78E+13,8,2007,22-01-08 0:00
5422,Vista,1.11E+13,6,2008,18-11-07 0:00
5423,Distinguish,5.56E+13,1,2005,15-10-07 0:00
5424,Distinguish,5.56E+13,3,2008,01-07-07 0:00
5425,Vista,1.11E+13,12,2006,27-11-07 0:00
5426,SuperiorCard,3.33E+13,11,2008,15-12-05 0:00
5427,Vista,1.11E+13,3,2005,23-04-08 0:00
5428,ColonialVoice,7.78E+13,11,2008,11-01-06 0:00
5429,Distinguish,5.56E+13,11,2006,25-04-06 0:00
5430,Vista,1.11E+13,10,2006,24-10-07 0:00
5431,Distinguish,5.56E+13,10,2008,18-12-07 0:00
5432,Distinguish,5.56E+13,4,2008,08-10-07 0:00
5433,ColonialVoice,7.78E+13,4,2007,09-12-07 0:00
5434,SuperiorCard,3.33E+13,4,2007,01-09-07 0:00
5435,Distinguish,5.56E+13,10,2006,20-02-07 0:00
5436,ColonialVoice,7.78E+13,5,2005,13-02-08 0:00
5437,Vista,1.11E+13,5,2007,30-12-07 0:00
5438,Distinguish,5.56E+13,10,2007,30-08-07 0:00
5439,SuperiorCard,3.33E+13,9,2008,01-07-05 0:00
5440,SuperiorCard,3.33E+13,3,2007,22-06-08 0:00
5441,ColonialVoice,7.78E+13,11,2008,25-07-06 0:00
5442,Vista,1.11E+13,6,2006,29-12-07 0:00
5443,Vista,1.11E+13,4,2005,20-12-07 0:00
5444,ColonialVoice,7.78E+13,12,2005,10-01-08 0:00
5445,Distinguish,5.56E+13,6,2008,13-09-07 0:00
5446,Distinguish,5.56E+13,12,2005,07-01-08 0:00
5447,SuperiorCard,3.33E+13,9,2008,03-06-08 0:00
5448,Distinguish,5.56E+13,7,2007,10-10-07 0:00
5449,Distinguish,5.56E+13,12,2005,11-09-07 0:00
5450,SuperiorCard,3.33E+13,7,2007,21-12-07 0:00
5451,SuperiorCard,3.33E+13,8,2006,07-12-07 0:00
5452,Vista,1.11E+13,12,2005,22-05-08 0:00
5453,ColonialVoice,7.78E+13,8,2006,13-01-03 0:00
5454,Vista,1.11E+13,4,2007,02-06-07 0:00
5455,ColonialVoice,7.78E+13,10,2006,20-06-08 0:00
5456,ColonialVoice,7.78E+13,9,2008,18-05-07 0:00
5457,Distinguish,5.56E+13,9,2007,10-11-06 0:00
5458,Distinguish,5.56E+13,11,2006,27-11-06 0:00
5459,Vista,1.11E+13,2,2005,15-12-07 0:00
5460,Vista,1.11E+13,7,2005,01-02-08 0:00
5461,ColonialVoice,7.78E+13,6,2005,04-06-08 0:00
5462,ColonialVoice,7.78E+13,11,2005,09-09-07 0:00
5463,Distinguish,5.56E+13,10,2005,23-04-07 0:00
5464,Distinguish,5.56E+13,1,2007,21-02-08 0:00
5465,Vista,1.11E+13,10,2005,24-02-08 0:00
5466,ColonialVoice,7.78E+13,7,2008,16-08-07 0:00
5467,SuperiorCard,3.33E+13,3,2005,01-09-07 0:00
5468,SuperiorCard,3.33E+13,4,2005,07-05-08 0:00
5469,Distinguish,5.56E+13,5,2005,25-05-08 0:00
5470,Vista,1.11E+13,2,2008,04-04-06 0:00
5471,SuperiorCard,3.33E+13,2,2005,25-02-03 0:00
5472,Distinguish,5.56E+13,7,2006,06-02-07 0:00
5473,ColonialVoice,7.78E+13,12,2006,19-05-08 0:00
5474,Distinguish,5.56E+13,5,2006,17-07-08 0:00
5475,Distinguish,5.56E+13,4,2007,25-08-07 0:00
5476,SuperiorCard,3.33E+13,7,2007,02-05-08 0:00
5477,Vista,1.11E+13,8,2005,30-08-07 0:00
5478,Vista,1.11E+13,6,2006,12-06-08 0:00
5479,SuperiorCard,3.33E+13,3,2008,20-11-07 0:00
5480,ColonialVoice,7.78E+13,8,2007,14-05-08 0:00
5481,Vista,1.11E+13,8,2006,23-03-08 0:00
5482,SuperiorCard,3.33E+13,3,2007,17-05-08 0:00
5483,ColonialVoice,7.78E+13,9,2007,03-05-07 0:00
5484,Distinguish,5.56E+13,9,2006,19-03-08 0:00
5485,Distinguish,5.56E+13,1,2008,06-03-08 0:00
5486,Vista,1.11E+13,4,2007,17-03-07 0:00
5487,Distinguish,5.56E+13,6,2005,07-12-07 0:00
5488,Distinguish,5.56E+13,11,2008,05-04-06 0:00
5489,ColonialVoice,7.78E+13,1,2005,15-03-08 0:00
5490,Distinguish,5.56E+13,9,2006,28-06-08 0:00
5491,SuperiorCard,3.33E+13,10,2008,21-02-08 0:00
5492,SuperiorCard,3.33E+13,10,2006,19-10-07 0:00
5493,SuperiorCard,3.33E+13,4,2006,18-10-07 0:00
5494,Vista,1.11E+13,12,2007,17-07-06 0:00
5495,SuperiorCard,3.33E+13,8,2008,13-11-05 0:00
5496,Vista,1.11E+13,1,2005,18-01-08 0:00
5497,Vista,1.11E+13,6,2005,07-01-08 0:00
5498,Vista,1.11E+13,10,2006,08-09-07 0:00
5499,Vista,1.11E+13,9,2005,23-10-07 0:00
5500,Distinguish,5.56E+13,12,2006,04-04-02 0:00
5501,ColonialVoice,7.78E+13,5,2007,29-07-06 0:00
5502,ColonialVoice,7.78E+13,11,2007,18-02-08 0:00
5503,ColonialVoice,7.78E+13,11,2008,14-11-05 0:00
5504,Distinguish,5.56E+13,11,2005,24-06-07 0:00
5505,Vista,1.11E+13,8,2005,03-01-08 0:00
5506,SuperiorCard,3.33E+13,11,2005,19-03-08 0:00
5507,Distinguish,5.56E+13,12,2007,16-11-07 0:00
5508,ColonialVoice,7.78E+13,2,2006,14-06-08 0:00
5509,SuperiorCard,3.33E+13,2,2006,11-06-06 0:00
5510,SuperiorCard,3.33E+13,4,2005,19-03-08 0:00
5511,SuperiorCard,3.33E+13,10,2006,24-02-06 0:00
5512,Vista,1.11E+13,2,2006,08-03-07 0:00
5513,SuperiorCard,3.33E+13,12,2005,08-07-08 0:00
5514,Vista,1.11E+13,11,2007,01-11-06 0:00
5515,Distinguish,5.56E+13,1,2006,07-10-05 0:00
5516,Distinguish,5.56E+13,1,2006,27-04-08 0:00
5517,SuperiorCard,3.33E+13,3,2008,12-02-07 0:00
5518,ColonialVoice,7.78E+13,7,2008,06-08-06 0:00
5519,SuperiorCard,3.33E+13,9,2006,21-12-07 0:00
5520,Vista,1.11E+13,4,2005,11-02-08 0:00
5521,Distinguish,5.56E+13,9,2007,04-11-05 0:00
5522,Distinguish,5.56E+13,9,2008,15-11-07 0:00
