CreditCardID,CardType,ExpMonth,ExpYear,ModifiedDate,CardNumber
1960,SuperiorCard,6,2005,27-02-08 0:00,9202
1961,SuperiorCard,12,2007,15-01-08 0:00,178057
1962,SuperiorCard,6,2006,26-03-08 0:00,174422
1963,SuperiorCard,1,2006,18-11-07 0:00,42100
1964,Vista,3,2006,19-06-08 0:00,130185
1965,SuperiorCard,8,2007,20-05-08 0:00,33451
1966,Vista,4,2007,30-09-07 0:00,94828
1967,Distinguish,3,2007,30-09-07 0:00,101895
1968,ColonialVoice,2,2006,03-01-08 0:00,111476
1969,ColonialVoice,8,2006,03-10-07 0:00,30908
1970,SuperiorCard,6,2007,01-08-07 0:00,128985
1971,Vista,2,2006,20-08-05 0:00,186157
1972,Vista,2,2008,12-05-08 0:00,48796
1973,Distinguish,1,2005,26-06-08 0:00,134141
1974,ColonialVoice,4,2008,24-06-07 0:00,5496
1975,Distinguish,12,2008,14-07-08 0:00,43083
1976,ColonialVoice,3,2007,13-09-05 0:00,31986
1977,Distinguish,4,2008,01-09-07 0:00,150458
1978,Vista,12,2008,08-06-08 0:00,122169
1979,Distinguish,3,2007,23-04-07 0:00,184573
1980,SuperiorCard,10,2005,05-02-03 0:00,40373
1981,Vista,1,2005,25-08-07 0:00,169225
1982,SuperiorCard,9,2006,17-06-08 0:00,77868
1983,ColonialVoice,8,2006,23-10-07 0:00,48224
1984,Vista,9,2006,13-12-07 0:00,131753
1985,SuperiorCard,5,2005,22-03-08 0:00,148048
1986,ColonialVoice,6,2006,08-07-08 0:00,50797
1987,Vista,8,2007,07-10-05 0:00,9922
1988,Distinguish,5,2006,02-07-05 0:00,107400
1989,Distinguish,4,2008,10-03-03 0:00,94899
1990,SuperiorCard,11,2006,05-08-06 0:00,69926
1991,Distinguish,5,2006,18-10-07 0:00,101927
1992,Vista,3,2008,08-11-07 0:00,48914
1993,Distinguish,4,2007,13-03-08 0:00,20693
1994,ColonialVoice,5,2008,18-05-08 0:00,101649
1995,Distinguish,4,2007,20-12-07 0:00,71024
1996,ColonialVoice,8,2007,24-07-07 0:00,20627
1997,Distinguish,10,2006,04-02-08 0:00,134580
1998,SuperiorCard,7,2007,20-04-08 0:00,116351
1999,SuperiorCard,8,2005,18-05-08 0:00,28160
2000,ColonialVoice,2,2006,17-04-07 0:00,97435
2001,Vista,6,2007,11-02-06 0:00,191177
2002,SuperiorCard,7,2008,03-12-07 0:00,13834
2003,Vista,2,2008,29-06-06 0:00,6929
2004,SuperiorCard,11,2008,08-09-07 0:00,145225
2005,Distinguish,12,2008,29-05-07 0:00,77072
2006,Distinguish,3,2005,28-01-03 0:00,58370
2007,SuperiorCard,1,2007,07-06-08 0:00,45012
2008,Distinguish,6,2008,23-09-07 0:00,138336
2009,SuperiorCard,3,2005,23-05-07 0:00,21492
2010,ColonialVoice,9,2006,19-03-08 0:00,34056
2011,SuperiorCard,1,2008,07-11-05 0:00,113111
2012,Distinguish,12,2006,16-05-08 0:00,151891
2013,SuperiorCard,9,2005,28-09-05 0:00,47118
2014,Vista,7,2008,26-03-08 0:00,116961
2015,Distinguish,4,2005,07-08-07 0:00,148626
2016,SuperiorCard,2,2005,03-06-08 0:00,56149
2017,ColonialVoice,8,2008,17-01-06 0:00,123765
2018,Distinguish,6,2006,29-09-07 0:00,95845
2019,Vista,10,2006,07-04-07 0:00,131934
2020,Vista,1,2005,27-03-07 0:00,88792
2021,SuperiorCard,11,2008,29-12-07 0:00,44695
2022,Vista,4,2005,05-12-07 0:00,116486
2023,Distinguish,5,2006,18-06-07 0:00,3800
2024,ColonialVoice,8,2006,09-01-08 0:00,82872
2025,Vista,2,2008,27-03-06 0:00,3599
2026,Distinguish,12,2005,13-10-07 0:00,9581
2027,SuperiorCard,3,2005,03-01-03 0:00,94471
2028,ColonialVoice,10,2006,05-07-08 0:00,57792
2029,Distinguish,9,2008,23-08-07 0:00,23490
2030,Distinguish,10,2006,23-02-06 0:00,103174
2031,SuperiorCard,12,2007,14-07-08 0:00,120406
2032,Distinguish,10,2005,18-10-07 0:00,79388
2033,ColonialVoice,10,2008,23-01-08 0:00,50475
2034,SuperiorCard,11,2008,24-08-06 0:00,1099
2035,ColonialVoice,5,2005,21-08-06 0:00,61445
2036,Distinguish,12,2007,22-12-06 0:00,113396
2037,SuperiorCard,5,2005,11-01-07 0:00,104967
2038,SuperiorCard,3,2006,18-10-07 0:00,6332
2039,ColonialVoice,6,2007,28-01-08 0:00,134861
2040,Distinguish,11,2008,19-07-06 0:00,165947
2041,ColonialVoice,9,2008,13-04-08 0:00,68068
2042,SuperiorCard,6,2008,17-05-08 0:00,127484
2043,Vista,4,2005,24-12-06 0:00,83458
2044,Distinguish,8,2007,03-11-07 0:00,43400
2045,Distinguish,6,2008,14-03-08 0:00,6395
2046,Distinguish,2,2005,26-09-06 0:00,84560
2047,Distinguish,4,2007,12-03-07 0:00,60982
2048,Distinguish,1,2006,31-10-07 0:00,98097
2049,SuperiorCard,2,2008,19-06-08 0:00,21611
2050,ColonialVoice,11,2006,15-04-07 0:00,56726
2051,SuperiorCard,8,2008,12-05-07 0:00,37234
2052,ColonialVoice,6,2007,03-05-08 0:00,65873
2053,SuperiorCard,11,2005,09-09-07 0:00,105226
2054,ColonialVoice,12,2008,21-03-06 0:00,88128
2055,SuperiorCard,6,2008,08-10-07 0:00,180948
2056,ColonialVoice,3,2006,09-08-07 0:00,186702
2057,Vista,4,2005,30-08-07 0:00,189130
2058,Distinguish,7,2007,01-08-07 0:00,50734
2059,Distinguish,6,2006,11-02-03 0:00,63605
2060,SuperiorCard,8,2006,25-04-08 0:00,89837
2061,SuperiorCard,11,2007,14-06-07 0:00,51840
2062,SuperiorCard,1,2006,06-10-07 0:00,145254
2063,SuperiorCard,4,2008,05-12-07 0:00,134850
2064,Vista,11,2008,28-03-03 0:00,113367
2065,ColonialVoice,9,2005,15-12-06 0:00,166064
2066,SuperiorCard,6,2007,08-02-07 0:00,80899
2067,ColonialVoice,7,2007,29-10-07 0:00,123445
2068,SuperiorCard,1,2005,06-09-06 0:00,158313
2069,SuperiorCard,4,2005,24-07-07 0:00,164206
2070,ColonialVoice,5,2006,15-02-03 0:00,34135
2071,ColonialVoice,1,2005,11-11-07 0:00,173134
2072,SuperiorCard,12,2006,21-03-08 0:00,149287
2073,SuperiorCard,2,2008,17-02-08 0:00,52818
2074,Distinguish,10,2006,06-03-08 0:00,52802
2075,SuperiorCard,2,2005,13-07-08 0:00,188411
2076,ColonialVoice,7,2008,12-02-03 0:00,139999
2077,SuperiorCard,12,2007,03-03-08 0:00,101735
2078,Vista,2,2008,07-07-08 0:00,132394
2079,Distinguish,4,2006,06-02-04 0:00,89396
2080,Vista,2,2007,26-04-08 0:00,24858
2081,SuperiorCard,7,2008,10-12-07 0:00,89463
2082,ColonialVoice,12,2008,01-08-06 0:00,186389
2083,SuperiorCard,10,2008,08-06-08 0:00,1083
2084,SuperiorCard,1,2006,26-04-08 0:00,65853
2085,ColonialVoice,7,2005,04-09-07 0:00,96456
2086,ColonialVoice,2,2005,16-07-06 0:00,8162
2087,SuperiorCard,11,2005,11-08-07 0:00,166492
2088,SuperiorCard,1,2006,02-01-08 0:00,133559
2089,Distinguish,5,2005,23-08-06 0:00,50233
2090,SuperiorCard,10,2008,04-05-08 0:00,182271
2091,SuperiorCard,6,2008,26-06-07 0:00,144225
2092,ColonialVoice,12,2008,22-07-08 0:00,136887
2093,SuperiorCard,4,2006,18-03-08 0:00,98555
2094,ColonialVoice,2,2007,29-04-06 0:00,161020
2095,Vista,11,2006,06-10-06 0:00,103567
2096,SuperiorCard,2,2007,27-04-06 0:00,90386
2097,ColonialVoice,3,2008,12-02-07 0:00,64492
2098,Distinguish,9,2008,04-04-08 0:00,6173
2099,ColonialVoice,7,2006,27-05-08 0:00,140151
2100,SuperiorCard,11,2008,17-02-06 0:00,37153
2101,Vista,5,2005,05-04-08 0:00,132292
2102,Distinguish,3,2007,13-08-07 0:00,180957
2103,ColonialVoice,9,2008,23-04-06 0:00,23298
2104,Vista,3,2008,12-05-08 0:00,114111
2105,Distinguish,2,2008,18-03-08 0:00,137400
2106,Vista,3,2005,15-01-08 0:00,32566
2107,SuperiorCard,2,2007,19-02-08 0:00,153196
2108,ColonialVoice,1,2007,12-02-08 0:00,174061
2109,Vista,8,2005,01-01-03 0:00,172835
2110,ColonialVoice,6,2005,17-12-07 0:00,146766
2111,Distinguish,4,2007,09-11-07 0:00,56689
2112,Vista,1,2008,19-08-07 0:00,9938
2113,Vista,5,2006,31-07-08 0:00,30463
2114,Distinguish,8,2008,29-12-04 0:00,152124
2115,Vista,1,2006,06-10-07 0:00,93161
2116,Distinguish,6,2005,13-06-08 0:00,10897
2117,ColonialVoice,9,2005,06-10-07 0:00,46943
2118,ColonialVoice,10,2008,13-02-07 0:00,145309
2119,SuperiorCard,1,2007,26-02-07 0:00,134156
2120,ColonialVoice,1,2005,24-01-08 0:00,155352
2121,SuperiorCard,10,2007,11-11-06 0:00,107724
2122,Distinguish,12,2005,08-01-08 0:00,51491
2123,ColonialVoice,2,2006,23-05-08 0:00,152832
2124,Distinguish,6,2007,24-06-08 0:00,60963
2125,SuperiorCard,6,2006,24-02-08 0:00,42915
2126,Distinguish,7,2005,15-10-07 0:00,10692
2127,ColonialVoice,11,2006,17-05-08 0:00,78013
2128,Distinguish,7,2005,07-06-07 0:00,129809
2129,ColonialVoice,1,2007,25-12-05 0:00,154846
2130,SuperiorCard,11,2008,12-06-08 0:00,126586
2131,SuperiorCard,11,2007,24-11-05 0:00,69361
2132,SuperiorCard,9,2006,17-10-07 0:00,91123
2133,ColonialVoice,4,2007,14-06-08 0:00,27226
2134,Vista,5,2005,17-06-08 0:00,44638
2135,Distinguish,2,2005,13-09-07 0:00,119538
2136,Distinguish,1,2005,12-10-05 0:00,25477
2137,SuperiorCard,10,2008,07-12-07 0:00,27307
2138,Distinguish,5,2005,29-08-06 0:00,120668
2139,SuperiorCard,5,2005,18-12-07 0:00,54548
2140,Distinguish,1,2008,11-04-02 0:00,81200
2141,Vista,7,2006,01-08-07 0:00,94047
2142,Vista,6,2007,19-07-08 0:00,75784
2143,Distinguish,8,2006,15-11-07 0:00,47299
2144,SuperiorCard,12,2006,06-03-08 0:00,139184
2145,Vista,8,2008,05-01-08 0:00,121579
2146,ColonialVoice,2,2005,25-02-06 0:00,147703
2147,Distinguish,1,2006,29-12-02 0:00,52946
2148,ColonialVoice,10,2008,09-11-07 0:00,187758
2149,ColonialVoice,11,2008,05-03-06 0:00,128886
2150,ColonialVoice,6,2005,25-01-08 0:00,67422
2151,Distinguish,8,2005,23-04-08 0:00,178351
2152,Vista,5,2006,19-02-07 0:00,156896
2153,ColonialVoice,9,2007,17-07-08 0:00,78133
2154,Vista,8,2008,25-02-06 0:00,60913
2155,SuperiorCard,5,2006,14-01-08 0:00,127845
2156,Vista,7,2007,13-06-08 0:00,29988
2157,SuperiorCard,6,2006,19-11-07 0:00,111230
2158,Vista,6,2005,06-01-08 0:00,26944
2159,SuperiorCard,2,2005,27-06-08 0:00,86829
2160,Vista,3,2008,20-12-07 0:00,127061
2161,ColonialVoice,10,2007,26-09-07 0:00,161016
2162,SuperiorCard,5,2006,17-08-07 0:00,32880
2163,ColonialVoice,3,2005,10-10-07 0:00,5882
2164,SuperiorCard,4,2005,03-04-06 0:00,84837
2165,Vista,10,2007,10-07-07 0:00,109850
2166,ColonialVoice,9,2006,11-11-07 0:00,74398
2167,Vista,10,2007,15-04-08 0:00,34034
2168,Distinguish,6,2005,06-09-07 0:00,149007
2169,SuperiorCard,10,2005,08-10-07 0:00,175111
2170,Distinguish,12,2006,20-03-08 0:00,15702
2171,Vista,7,2008,03-02-08 0:00,88476
2172,Distinguish,5,2008,05-09-07 0:00,150172
2173,Vista,11,2005,05-11-05 0:00,58310
2174,SuperiorCard,12,2007,11-02-03 0:00,57934
2175,Vista,2,2005,09-05-08 0:00,164071
2176,Distinguish,7,2006,15-04-08 0:00,103582
2177,ColonialVoice,9,2005,23-08-07 0:00,69524
2178,Vista,1,2008,13-12-05 0:00,41189
2179,Distinguish,1,2006,29-09-07 0:00,44975
2180,Vista,2,2006,30-01-08 0:00,12732
2181,Vista,2,2008,14-09-05 0:00,128760
2182,ColonialVoice,8,2006,01-03-06 0:00,116684
2183,SuperiorCard,5,2006,21-03-08 0:00,55959
2184,Distinguish,1,2007,23-10-07 0:00,6903
2185,Distinguish,9,2008,03-12-07 0:00,84415
2186,Distinguish,10,2008,27-04-08 0:00,45676
2187,ColonialVoice,8,2006,27-10-07 0:00,173153
2188,ColonialVoice,11,2008,02-07-08 0:00,43001
2189,Vista,6,2008,16-10-07 0:00,83119
2190,SuperiorCard,11,2008,24-08-05 0:00,25711
2191,SuperiorCard,9,2008,17-06-07 0:00,172289
2192,SuperiorCard,12,2006,23-04-08 0:00,170367
2193,Distinguish,5,2005,26-12-07 0:00,73799
2194,SuperiorCard,1,2007,30-03-08 0:00,1078
2195,SuperiorCard,5,2007,01-05-08 0:00,84951
2196,SuperiorCard,12,2007,23-10-07 0:00,173660
2197,Vista,3,2008,19-02-08 0:00,106480
2198,Vista,1,2008,09-11-07 0:00,12073
2199,ColonialVoice,9,2005,23-10-07 0:00,56980
2200,ColonialVoice,11,2008,20-08-07 0:00,138143
2201,Vista,6,2007,05-06-08 0:00,162974
2202,Distinguish,4,2007,27-03-08 0:00,62627
2203,Distinguish,12,2008,13-09-07 0:00,18023
2204,Distinguish,1,2006,07-09-07 0:00,133158
2205,SuperiorCard,6,2008,10-02-08 0:00,125120
2206,SuperiorCard,3,2007,01-10-07 0:00,170852
2207,Distinguish,12,2006,06-05-08 0:00,14167
2208,Vista,11,2007,23-01-06 0:00,126720
2209,Distinguish,9,2007,17-09-07 0:00,175086
2210,ColonialVoice,4,2006,23-02-08 0:00,158271
2211,SuperiorCard,8,2007,17-04-08 0:00,121492
2212,SuperiorCard,5,2008,21-11-07 0:00,44786
2213,SuperiorCard,11,2006,15-12-07 0:00,127295
2214,SuperiorCard,5,2007,03-04-08 0:00,111054
2215,ColonialVoice,6,2008,06-03-03 0:00,50159
2216,Distinguish,12,2005,07-03-08 0:00,112564
2217,SuperiorCard,5,2005,13-07-08 0:00,131395
2218,Distinguish,12,2007,29-04-06 0:00,174737
2219,SuperiorCard,10,2008,27-10-07 0:00,179925
2220,Vista,10,2006,02-08-06 0:00,40583
2221,Vista,11,2006,17-04-08 0:00,11290
2222,ColonialVoice,11,2005,08-06-08 0:00,75272
2223,SuperiorCard,10,2005,06-05-08 0:00,156483
2224,Distinguish,10,2005,26-06-08 0:00,11521
2225,Vista,9,2005,23-11-07 0:00,190058
2226,SuperiorCard,10,2008,22-04-07 0:00,135740
2227,SuperiorCard,4,2008,24-09-07 0:00,29964
2228,Distinguish,12,2007,23-10-06 0:00,136829
2229,ColonialVoice,10,2006,18-08-06 0:00,3981
2230,Vista,3,2006,10-06-07 0:00,34109
2231,ColonialVoice,10,2007,05-03-07 0:00,179822
2232,ColonialVoice,5,2005,28-04-08 0:00,100536
2233,ColonialVoice,1,2006,06-08-07 0:00,22845
2234,SuperiorCard,1,2007,21-10-07 0:00,1606
2235,Distinguish,9,2007,27-06-07 0:00,158590
2236,Vista,7,2006,10-08-06 0:00,141867
2237,SuperiorCard,6,2006,15-12-07 0:00,88673
2238,ColonialVoice,11,2007,01-03-08 0:00,84935
2239,Distinguish,5,2005,10-02-04 0:00,36483
2240,ColonialVoice,10,2008,25-02-07 0:00,181539
2241,Vista,11,2008,01-11-07 0:00,4798
2242,SuperiorCard,2,2008,07-03-08 0:00,121953
2243,ColonialVoice,6,2007,04-12-07 0:00,101481
2244,Distinguish,5,2006,10-11-07 0:00,72650
2245,SuperiorCard,8,2006,08-02-07 0:00,124280
2246,SuperiorCard,4,2005,25-05-07 0:00,151464
2247,Distinguish,10,2005,10-03-08 0:00,130899
2248,ColonialVoice,8,2008,10-04-06 0:00,2822
2249,Vista,11,2007,01-05-08 0:00,144366
2250,SuperiorCard,2,2005,13-05-08 0:00,113024
2251,Distinguish,11,2007,27-09-07 0:00,7345
2252,ColonialVoice,4,2005,12-10-07 0:00,161361
2253,SuperiorCard,2,2005,28-06-08 0:00,76407
2254,Distinguish,1,2006,14-08-07 0:00,163143
2255,Distinguish,6,2008,09-07-06 0:00,72463
2256,SuperiorCard,5,2008,18-08-07 0:00,33700
2257,Distinguish,10,2008,05-12-07 0:00,107834
2258,Vista,3,2005,03-02-08 0:00,45484
2259,Distinguish,6,2007,13-03-08 0:00,98974
2260,Distinguish,9,2005,16-01-06 0:00,17204
2261,ColonialVoice,9,2007,10-09-06 0:00,1673
2262,Distinguish,2,2007,21-11-07 0:00,15915
2263,Distinguish,1,2006,28-01-08 0:00,101454
2264,ColonialVoice,7,2008,25-08-05 0:00,128107
2265,Vista,8,2006,29-04-08 0:00,52807
2266,Distinguish,12,2007,18-12-06 0:00,124396
2267,Distinguish,4,2007,11-02-06 0:00,58497
2268,Distinguish,6,2006,12-01-06 0:00,143625
2269,SuperiorCard,6,2007,08-01-08 0:00,179439
2270,Vista,9,2006,01-09-06 0:00,56993
2271,SuperiorCard,8,2007,14-06-08 0:00,176695
2272,SuperiorCard,8,2006,17-04-07 0:00,161425
2273,Vista,8,2005,01-09-07 0:00,169988
2274,SuperiorCard,8,2005,01-08-07 0:00,112827
2275,ColonialVoice,12,2006,05-05-08 0:00,56751
2276,SuperiorCard,12,2008,20-03-08 0:00,158654
2277,Distinguish,4,2005,15-11-05 0:00,120499
2278,Vista,8,2008,01-10-07 0:00,128937
2279,Vista,2,2008,11-06-08 0:00,160168
2280,SuperiorCard,7,2007,26-02-08 0:00,170723
2281,Vista,10,2008,28-06-07 0:00,63556
2282,ColonialVoice,5,2006,23-05-08 0:00,46946
2283,SuperiorCard,4,2008,15-04-08 0:00,2138
2284,ColonialVoice,5,2008,18-04-06 0:00,55590
2285,ColonialVoice,10,2008,24-08-07 0:00,78583
2286,SuperiorCard,5,2008,25-04-08 0:00,181810
2287,Distinguish,7,2005,05-03-08 0:00,141920
2288,Vista,1,2005,18-03-03 0:00,109469
2289,SuperiorCard,9,2005,08-02-08 0:00,2049
2290,Vista,1,2008,28-01-08 0:00,72265
2291,ColonialVoice,1,2006,14-06-08 0:00,43417
2292,ColonialVoice,9,2005,29-10-07 0:00,140824
2293,SuperiorCard,1,2005,08-01-08 0:00,38537
2294,Distinguish,1,2006,05-11-05 0:00,173462
2295,Vista,12,2007,16-11-07 0:00,92027
2296,SuperiorCard,8,2008,15-01-06 0:00,6489
2297,Vista,7,2005,23-02-08 0:00,98101
2298,ColonialVoice,4,2007,25-08-06 0:00,15074
2299,Distinguish,8,2005,14-09-07 0:00,180186
2300,ColonialVoice,10,2008,06-12-07 0:00,185303
2301,ColonialVoice,9,2007,27-09-05 0:00,49648
2302,Vista,4,2006,01-03-04 0:00,73733
2303,Distinguish,7,2006,11-12-05 0:00,91078
2304,ColonialVoice,2,2005,26-06-06 0:00,86257
2305,Vista,8,2007,16-06-07 0:00,43564
2306,Distinguish,2,2008,23-09-07 0:00,160068
2307,Vista,12,2007,15-01-08 0:00,9529
2308,SuperiorCard,5,2005,16-05-07 0:00,166470
2309,Distinguish,3,2008,26-04-07 0:00,97445
2310,SuperiorCard,9,2005,12-02-08 0:00,58492
2311,Distinguish,8,2005,26-04-07 0:00,122446
2312,Distinguish,10,2007,25-10-07 0:00,63599
2313,ColonialVoice,12,2008,09-04-07 0:00,57583
2314,ColonialVoice,5,2008,21-05-08 0:00,64534
2315,Distinguish,4,2006,26-02-02 0:00,139314
2316,Vista,11,2007,16-04-08 0:00,126141
2317,ColonialVoice,7,2006,15-02-03 0:00,9823
2318,Distinguish,2,2005,01-08-07 0:00,12042
2319,Distinguish,8,2007,26-05-07 0:00,118001
2320,Distinguish,5,2008,07-02-08 0:00,147393
2321,Distinguish,2,2007,30-01-07 0:00,17771
2322,Vista,10,2008,14-05-06 0:00,49238
2323,Vista,1,2007,11-06-08 0:00,63632
2324,Vista,9,2005,26-12-07 0:00,162451
2325,ColonialVoice,5,2005,26-10-05 0:00,189265
2326,Distinguish,3,2008,26-10-06 0:00,60811
2327,ColonialVoice,1,2006,07-08-07 0:00,36962
2328,ColonialVoice,2,2006,31-03-06 0:00,111912
2329,Vista,10,2007,31-12-07 0:00,10797
2330,SuperiorCard,7,2007,25-04-08 0:00,38353
2331,SuperiorCard,11,2005,20-04-07 0:00,154667
2332,ColonialVoice,10,2007,25-12-05 0:00,55014
2333,Vista,11,2006,25-02-06 0:00,115681
2334,SuperiorCard,2,2006,13-11-05 0:00,15824
2335,ColonialVoice,11,2006,19-09-06 0:00,70469
2336,SuperiorCard,5,2006,20-12-07 0:00,115755
2337,Vista,2,2006,01-07-05 0:00,137311
2338,SuperiorCard,2,2007,10-03-08 0:00,21588
2339,SuperiorCard,8,2005,05-01-08 0:00,136568
2340,Distinguish,10,2005,08-10-05 0:00,144119
2341,SuperiorCard,10,2006,16-05-08 0:00,168370
2342,ColonialVoice,10,2006,12-03-08 0:00,41677
2343,Distinguish,9,2006,08-05-08 0:00,56930
2344,ColonialVoice,2,2006,07-09-07 0:00,127327
2345,Vista,3,2005,21-10-05 0:00,157302
2346,Vista,9,2007,23-10-05 0:00,187504
2347,Vista,6,2007,08-02-03 0:00,74220
2348,Distinguish,5,2007,18-06-08 0:00,79852
2349,SuperiorCard,12,2007,16-12-07 0:00,6893
2350,Distinguish,8,2008,09-10-07 0:00,66576
2351,Distinguish,10,2007,06-03-07 0:00,132264
2352,SuperiorCard,11,2005,02-10-07 0:00,51009
2353,Vista,11,2005,21-06-06 0:00,176057
2354,ColonialVoice,4,2006,26-07-08 0:00,181429
2355,ColonialVoice,4,2007,31-05-06 0:00,79789
2356,SuperiorCard,12,2006,29-04-08 0:00,167129
2357,ColonialVoice,4,2006,01-03-08 0:00,34671
2358,ColonialVoice,6,2006,08-01-08 0:00,12252
2359,SuperiorCard,11,2007,22-04-08 0:00,141634
2360,Vista,7,2008,05-01-07 0:00,50740
2361,SuperiorCard,8,2007,19-09-07 0:00,89131
2362,Distinguish,12,2006,28-03-08 0:00,148913
2363,ColonialVoice,5,2006,10-06-06 0:00,175548
2364,SuperiorCard,10,2006,01-08-05 0:00,127205
2365,SuperiorCard,5,2008,06-02-07 0:00,14876
2366,Vista,12,2008,29-06-08 0:00,127968
2367,ColonialVoice,5,2007,22-07-08 0:00,189097
2368,SuperiorCard,10,2008,16-12-07 0:00,9512
2369,Distinguish,11,2007,17-09-07 0:00,80799
2370,Distinguish,11,2008,17-05-08 0:00,131372
2371,Distinguish,5,2007,27-11-06 0:00,91416
2372,ColonialVoice,3,2008,04-07-08 0:00,186761
2373,SuperiorCard,9,2006,20-12-07 0:00,59202
2374,Distinguish,10,2005,30-03-07 0:00,93438
2375,Distinguish,1,2006,19-05-08 0:00,109195
2376,SuperiorCard,1,2008,25-09-07 0:00,142034
2377,Vista,3,2007,14-06-08 0:00,34486
2378,SuperiorCard,6,2007,25-03-08 0:00,159590
2379,SuperiorCard,9,2007,13-11-07 0:00,46822
2380,SuperiorCard,10,2006,07-03-08 0:00,147272
2381,SuperiorCard,2,2007,25-09-07 0:00,64092
2382,Distinguish,12,2006,15-02-08 0:00,94356
2383,Vista,5,2006,25-02-07 0:00,153901
2384,Vista,8,2007,26-09-07 0:00,164718
2385,ColonialVoice,8,2006,06-03-06 0:00,67917
2386,ColonialVoice,8,2005,20-01-06 0:00,90338
2387,ColonialVoice,12,2006,18-09-06 0:00,179853
2388,Vista,1,2006,20-11-07 0:00,184595
2389,SuperiorCard,4,2005,08-04-08 0:00,100777
2390,SuperiorCard,1,2007,24-08-05 0:00,41363
2391,Vista,1,2005,22-02-07 0:00,2394
2392,Vista,10,2007,30-11-05 0:00,132480
2393,Distinguish,12,2008,19-06-08 0:00,116107
2394,ColonialVoice,4,2005,14-04-08 0:00,28344
2395,ColonialVoice,6,2008,15-08-07 0:00,150285
2396,Vista,5,2005,01-08-07 0:00,53020
2397,Distinguish,4,2008,18-03-07 0:00,167645
2398,SuperiorCard,2,2005,06-11-05 0:00,131108
2399,SuperiorCard,3,2006,11-08-07 0:00,164545
2400,SuperiorCard,8,2006,06-02-08 0:00,174348
2401,SuperiorCard,2,2005,25-02-06 0:00,10356
2402,ColonialVoice,9,2007,30-06-06 0:00,72597
2403,SuperiorCard,8,2008,14-01-06 0:00,121725
2404,Distinguish,3,2006,21-05-08 0:00,130992
2405,Distinguish,2,2008,22-06-08 0:00,115682
2406,Vista,10,2006,14-10-07 0:00,174451
2407,Vista,7,2005,07-12-07 0:00,47586
2408,Distinguish,5,2006,04-02-08 0:00,142058
2409,ColonialVoice,10,2007,29-05-07 0:00,109569
2410,Distinguish,7,2008,15-01-08 0:00,17580
2411,SuperiorCard,2,2007,23-08-07 0:00,152212
2412,Vista,10,2005,31-12-07 0:00,144779
2413,SuperiorCard,9,2006,06-02-07 0:00,112725
2414,ColonialVoice,5,2007,28-12-07 0:00,55077
2415,ColonialVoice,5,2008,07-08-07 0:00,41579
2416,Vista,1,2008,27-10-07 0:00,17070
2417,Vista,2,2008,21-03-06 0:00,169655
2418,SuperiorCard,10,2006,25-12-07 0:00,120336
2419,ColonialVoice,4,2007,21-08-07 0:00,180878
2420,ColonialVoice,7,2005,01-04-06 0:00,172087
2421,SuperiorCard,3,2007,15-04-08 0:00,8238
2422,SuperiorCard,11,2007,19-04-08 0:00,85816
2423,SuperiorCard,10,2006,12-02-08 0:00,9059
2424,Vista,9,2006,06-10-07 0:00,153200
2425,Distinguish,12,2005,15-11-07 0:00,40714
2426,ColonialVoice,10,2007,21-09-07 0:00,67550
2427,SuperiorCard,12,2006,28-12-07 0:00,89145
2428,Distinguish,9,2006,10-09-07 0:00,9605
2429,Vista,10,2005,17-12-07 0:00,172979
2430,Distinguish,7,2006,27-12-06 0:00,61730
2431,SuperiorCard,3,2005,20-08-06 0:00,121584
2432,Distinguish,10,2006,09-10-05 0:00,133729
2433,Vista,10,2005,25-04-08 0:00,38406
2434,SuperiorCard,6,2005,08-09-07 0:00,121853
2435,Vista,6,2005,05-07-08 0:00,187980
2436,ColonialVoice,12,2006,01-08-06 0:00,37093
2437,ColonialVoice,1,2007,12-01-08 0:00,20485
2438,Distinguish,4,2008,07-05-08 0:00,30965
2439,SuperiorCard,6,2007,09-03-08 0:00,159994
2440,Distinguish,9,2006,15-06-07 0:00,18026
2441,ColonialVoice,11,2008,07-08-06 0:00,122736
2442,ColonialVoice,5,2007,11-10-07 0:00,64006
2443,SuperiorCard,1,2007,09-12-06 0:00,89830
2444,SuperiorCard,8,2006,21-05-08 0:00,125554
2445,ColonialVoice,9,2007,24-12-07 0:00,165315
2446,Distinguish,9,2005,31-01-06 0:00,84730
2447,SuperiorCard,12,2008,20-08-07 0:00,23984
2448,SuperiorCard,9,2007,14-03-08 0:00,59022
2449,ColonialVoice,7,2008,26-05-08 0:00,117119
2450,Distinguish,8,2006,21-06-08 0:00,167528
2451,Distinguish,8,2008,19-08-07 0:00,6051
2452,SuperiorCard,8,2007,28-01-08 0:00,837
2453,SuperiorCard,12,2005,23-11-07 0:00,94447
2454,Vista,11,2007,26-06-08 0:00,182219
2455,ColonialVoice,3,2006,01-02-07 0:00,45145
2456,ColonialVoice,7,2005,07-08-07 0:00,123226
2457,Vista,8,2007,01-12-07 0:00,188657
2458,SuperiorCard,12,2008,26-06-08 0:00,65906
2459,Vista,4,2005,18-10-05 0:00,55353
2460,Vista,5,2005,23-08-07 0:00,65315
2461,ColonialVoice,3,2005,10-05-08 0:00,18213
2462,SuperiorCard,8,2006,09-04-06 0:00,31556
2463,Distinguish,9,2008,20-10-07 0:00,166892
